Teff,logg,logZ,CtoO,logKzz,F115W,F150W,F277W,F444W
1500,4.0,-2.5,0.85,2,-33.80459246272377,-33.7341854761291,-32.98367874779086,-33.87468667478798
1500,4.0,-2.5,0.85,10,-33.80185266482184,-33.741527356456885,-32.98907044467154,-33.8309135846741
1500,4.0,-2.0,0.1,-1,-33.82910771509302,-33.695537449556056,-32.97770087605239,-34.0062881174251
1500,4.0,-2.0,0.1,2,-33.829102232968744,-33.695473344311175,-32.977875611482105,-34.00570314526395
1500,4.0,-2.0,0.1,10,-33.79820285273715,-33.67704463014113,-32.971585251292744,-33.94304431376536
1500,4.0,-2.0,0.55,-1,-33.84929393579384,-33.818471426004756,-33.02367692644856,-33.99010396727386
1500,4.0,-2.0,0.55,2,-33.850669354291824,-33.81772656488815,-33.02184013725444,-33.98767907883752
1500,4.0,-2.0,0.55,10,-33.80602822115255,-33.83591336587807,-33.092622643058334,-33.904863033337776
1500,4.0,-2.0,0.85,-1,-33.832985681642256,-33.853685847084265,-33.05832737786418,-33.98310347795949
1500,4.0,-2.0,0.85,2,-33.83306779843706,-33.85378516568302,-33.05901369257931,-33.98110507098233
1500,4.0,-2.0,0.85,10,-33.78495271633015,-33.89689782813703,-33.15865954370708,-33.896916802440074
1500,4.0,-1.5,0.1,-1,-33.76158854672273,-33.71292061286181,-32.963936314729935,-34.0686343422785
1500,4.0,-1.5,0.1,2,-33.763116049626156,-33.7135692797396,-32.96289558864692,-34.06560718409481
1500,4.0,-1.5,0.1,10,-33.705605136920205,-33.66879101953693,-32.929378028407925,-34.00004946599986
1500,4.0,-1.5,0.55,-1,-33.77956329513922,-33.86943139399635,-33.071917462471625,-34.021687293492604
1500,4.0,-1.5,0.55,2,-33.779542412522076,-33.869993363053176,-33.072546102759276,-34.016460571060534
1500,4.0,-1.5,0.55,10,-33.68545757281539,-33.868867720227165,-33.16799065020259,-33.96180734896227
1500,4.0,-1.5,0.85,-1,-33.747534016108645,-33.94413911779584,-33.143992195241985,-34.011947481426276
1500,4.0,-1.5,0.85,2,-33.746396385796245,-33.94374750549685,-33.143139955953515,-34.0034724099429
1500,4.0,-1.5,0.85,10,-33.66234401604197,-33.9787323179014,-33.27862681686256,-33.93981715597772
1500,4.0,-1.0,0.1,-1,-33.6563929512785,-33.66094626136167,-32.97833232940781,-34.06321056638221
1500,4.0,-1.0,0.1,2,-33.648952431219456,-33.66065866711659,-32.96086572306969,-34.05504498273351
1500,4.0,-1.0,0.1,10,-33.61567519546273,-33.62727170266995,-32.848243673256306,-34.00317196839875
1500,4.0,-1.0,0.55,-1,-33.618877911954414,-33.87329450116234,-33.22098931090015,-34.03398626203395
1500,4.0,-1.0,0.55,2,-33.61771263077332,-33.874496854456495,-33.21186505957101,-34.027652979458935
1500,4.0,-1.0,0.55,10,-33.529769885873456,-33.82803240025965,-33.15492215866969,-33.978546670334964
1500,4.0,-1.0,0.85,-1,-33.56303488817901,-33.990407209258606,-33.34019204680853,-34.006950235618554
1500,4.0,-1.0,0.85,2,-33.562542079385715,-33.9923491175509,-33.33734078418197,-33.99983314666375
1500,4.0,-1.0,0.85,10,-33.48066563112216,-33.988975539756,-33.38044397438431,-33.95896140545002
1500,4.0,-0.5,0.1,-1,-33.545129369750654,-33.543940556855006,-32.93923925070543,-34.002657647162934
1500,4.0,-0.5,0.1,2,-33.53966525768565,-33.5448971300151,-32.902420240521,-33.993893171676
1500,4.0,-0.5,0.1,10,-33.529292082349336,-33.51961899047674,-32.76807753087784,-33.95077992537021
1500,4.0,-0.5,0.55,-1,-33.51408902435776,-33.779660627898465,-33.24876047666191,-33.996867733661716
1500,4.0,-0.5,0.55,2,-33.511267224828195,-33.78045536118875,-33.23697955114075,-33.98990828167956
1500,4.0,-0.5,0.55,10,-33.41529300933195,-33.71608444375945,-33.08678179745628,-33.92634223640917
1500,4.0,-0.5,0.85,-1,-33.401387214903615,-33.94439340342247,-33.50628292359274,-33.9686474326343
1500,4.0,-0.5,0.85,2,-33.39860169839778,-33.94400602333094,-33.503977554438585,-33.95908128311191
1500,4.0,-0.5,0.85,10,-33.31570179049225,-33.90934587413081,-33.42173992621886,-33.924126441093506
1500,4.0,-0.25,0.1,-1,-33.54070608858323,-33.49458515289805,-32.89952530011647,-33.95793241610691
1500,4.0,-0.25,0.1,2,-33.53052936119843,-33.49232652286753,-32.857138924809114,-33.9464271928224
1500,4.0,-0.25,0.1,10,-33.51311124033842,-33.462289666475336,-32.76161602586659,-33.91956741473529
1500,4.0,-0.25,0.55,-1,-33.462362392176146,-33.73683185743544,-33.26359992394339,-33.96291266213194
1500,4.0,-0.25,0.55,2,-33.4602788786792,-33.731413789654965,-33.23575788884048,-33.95244473053544
1500,4.0,-0.25,0.55,10,-33.39314430921635,-33.65664151716187,-33.024985129221584,-33.864404773295384
1500,4.0,-0.25,0.85,-1,-33.32006129269828,-33.91805012323101,-33.599449189657044,-33.9309802313596
1500,4.0,-0.25,0.85,2,-33.3204756281277,-33.91991896689515,-33.59944295071542,-33.9206793304868
1500,4.0,-0.25,0.85,10,-33.16045132145892,-33.83074792089959,-33.47379643900904,-33.87629086433629
1500,4.0,+0.0,0.1,-1,-33.514015176263506,-33.42576345880728,-32.880707353693936,-33.90860886157502
1500,4.0,+0.0,0.1,2,-33.506486080720855,-33.42584548935867,-32.844386628426314,-33.89755218906601
1500,4.0,+0.0,0.1,10,-33.50812557492934,-33.40043367244913,-32.75896700698443,-33.87734074235671
1500,4.0,+0.0,0.55,-1,-33.40462330123022,-33.66622862684301,-33.26502445338598,-33.91691841026381
1500,4.0,+0.0,0.55,2,-33.404633150238425,-33.66825614293721,-33.25805911876111,-33.90897473773484
1500,4.0,+0.0,0.55,10,-33.374542579831925,-33.589774304500544,-32.9831320175001,-33.80195819058625
1500,4.0,+0.0,0.85,-1,-33.228444992051784,-33.88689446535417,-33.70870859358804,-33.899754812678765
1500,4.0,+0.0,0.85,2,-33.228791714639954,-33.88868810929984,-33.71098630375174,-33.88841213929688
1500,4.0,+0.0,0.85,10,-33.1739623981549,-33.760876354260056,-33.42747473643038,-33.801955385914184
1500,4.0,+0.25,0.1,-1,-33.504020453971094,-33.36389866812906,-32.88208126986157,-33.86514591470615
1500,4.0,+0.25,0.1,2,-33.495533089965356,-33.3631699450008,-32.84119998023295,-33.85020467178139
1500,4.0,+0.25,0.1,10,-33.506683161499495,-33.34041458680657,-32.781985427754414,-33.838421590990365
1500,4.0,+0.25,0.55,-1,-33.416544795272635,-33.61916406016081,-33.17678396427964,-33.84065276668308
1500,4.0,+0.25,0.55,2,-33.412909593164386,-33.621003982136756,-33.15255815393813,-33.81379166659579
1500,4.0,+0.25,0.55,10,-33.40702681745185,-33.54497079256431,-32.935221994266584,-33.72942768990383
1500,4.0,+0.25,0.85,-1,-33.17084291157339,-33.85023433615886,-33.78192277984269,-33.864060720119944
1500,4.0,+0.25,0.85,2,-33.17109915672904,-33.85190591425325,-33.78505538265167,-33.85251508591061
1500,4.0,+0.25,0.85,10,-33.16260772844812,-33.702631364453424,-33.35249461323845,-33.72759673239469
1500,4.0,+0.5,0.1,-1,-33.505351056521,-33.29618680894813,-32.86052320027713,-33.8113341005916
1500,4.0,+0.5,0.1,2,-33.498292912200974,-33.29642592909356,-32.8304662578395,-33.799137579480586
1500,4.0,+0.5,0.1,10,-33.51213085194492,-33.305377825561564,-32.83476201955293,-33.80405217821372
1500,4.0,+0.5,0.55,-1,-33.385375469333255,-33.567940540807044,-33.186360565871944,-33.7868555066725
1500,4.0,+0.5,0.55,2,-33.3849675725576,-33.57094054212924,-33.1592538379754,-33.75220543486243
1500,4.0,+0.5,0.55,10,-33.359187457866625,-33.4495791974521,-32.896656468093695,-33.650873911153205
1500,4.0,+0.5,0.85,-1,-33.17863322159355,-33.81880113805004,-33.846491548779696,-33.8065947382682
1500,4.0,+0.5,0.85,2,-33.17623098453091,-33.81820270060652,-33.84955731259041,-33.794958437801505
1500,4.0,+0.5,0.85,10,-33.10005723732375,-33.664126139668966,-33.38558401701731,-33.66022214007356
1500,4.0,+0.75,0.1,-1,-33.49527618494624,-33.23655357778241,-32.873680529238285,-33.765287636166136
1500,4.0,+0.75,0.1,2,-33.48784413421728,-33.23382524230472,-32.85714894673206,-33.75497491129194
1500,4.0,+0.75,0.1,10,-33.49203345892923,-33.23099642494286,-32.849399540953215,-33.75557598245369
1500,4.0,+0.75,0.55,-1,-33.39932511359767,-33.51908897912699,-33.14753730084447,-33.71465593084628
1500,4.0,+0.75,0.55,2,-33.397006232216214,-33.5201571376445,-33.117628843561334,-33.67321034273022
1500,4.0,+0.75,0.55,10,-33.409454254941686,-33.52346366091724,-33.05474992416223,-33.62517091193435
1500,4.0,+0.75,0.85,-1,-33.14787302828211,-33.817495589981725,-33.935469568413986,-33.804291741807766
1500,4.0,+0.75,0.85,2,-33.14797031407047,-33.81811108495987,-33.936922027981396,-33.80247646506109
1500,4.0,+0.75,0.85,10,-33.00502237410325,-33.74296269376657,-33.71078467829986,-33.58971057341713
1500,4.0,+1.0,0.1,-1,-33.48887253016832,-33.171679053543855,-32.88071428643697,-33.71786855265925
1500,4.0,+1.0,0.1,2,-33.48509045056109,-33.17068469577607,-32.87304206367705,-33.71019349420823
1500,4.0,+1.0,0.1,10,-33.48749209063448,-33.16699357174351,-32.86613678695349,-33.710457248875
1500,4.0,+1.0,0.55,-1,-33.4202638242888,-33.46155977438262,-33.107344621331826,-33.644751350438995
1500,4.0,+1.0,0.55,2,-33.4146491243713,-33.461621117633676,-33.0800911278678,-33.599725422025834
1500,4.0,+1.0,0.55,10,-33.417239272959385,-33.454849970272214,-33.02977443987105,-33.56320158944224
1500,4.0,+1.0,0.85,-1,-33.12926732929406,-33.80766127246618,-33.94839918722707,-33.751581265181954
1500,4.0,+1.0,0.85,2,-33.137493692107896,-33.811594571723646,-33.94856030445967,-33.746226276040474
1500,4.0,+1.0,0.85,10,-32.944300405152795,-33.756154904981805,-33.889283797673855,-33.54562373087734
1500,4.5,-2.5,0.1,-1,-33.76890439775164,-33.669355388302385,-32.934133962465424,-33.85481013497206
1500,4.5,-2.5,0.1,2,-33.76889942934546,-33.66932855969501,-32.93443950289973,-33.85481895472043
1500,4.5,-2.5,0.1,10,-33.76997200048683,-33.66555784023034,-32.92480668568138,-33.837795310211675
1500,4.5,-2.5,0.55,-1,-33.78595088724551,-33.72749120575878,-32.964251258269954,-33.854159785102674
1500,4.5,-2.5,0.55,2,-33.7859065128756,-33.727461151096264,-32.964563752684725,-33.85433604020153
1500,4.5,-2.5,0.55,10,-33.78564157571151,-33.72891471899632,-32.958725404124024,-33.821820401868294
1500,4.5,-2.5,0.85,-1,-33.77781827701884,-33.749542402641104,-32.995190003551386,-33.861053303332476
1500,4.5,-2.5,0.85,2,-33.77812379580144,-33.749317708742964,-32.99551699099989,-33.86105334737477
1500,4.5,-2.5,0.85,10,-33.77780346345002,-33.74905396590361,-32.988954028917775,-33.82308188936589
1500,4.5,-2.0,0.1,-1,-33.7955826935108,-33.75236300228643,-33.01430345520757,-34.00832589908347
1500,4.5,-2.0,0.1,2,-33.79331818126409,-33.75318041628565,-33.01788438063656,-34.00977653903991
1500,4.5,-2.0,0.1,10,-33.78714383957159,-33.74580972194892,-33.00337162220892,-33.955499982095326
1500,4.5,-2.0,0.55,-1,-33.811856586644026,-33.83948899177569,-33.04575336030108,-33.99650743497044
1500,4.5,-2.0,0.55,2,-33.81184122395921,-33.83947092822234,-33.04609049422513,-33.996336205528614
1500,4.5,-2.0,0.55,10,-33.800149975009155,-33.85078990904619,-33.07251894009023,-33.91953341882712
1500,4.5,-2.0,0.85,-1,-33.798104606243356,-33.87897882413614,-33.09962922147872,-34.0067246783342
1500,4.5,-2.0,0.85,2,-33.798343229372925,-33.877473144402984,-33.09476882454335,-34.00339889147681
1500,4.5,-2.0,0.85,10,-33.77911620927837,-33.899537867529155,-33.13855157225203,-33.9204368447452
1500,4.5,-1.5,0.1,-1,-33.7458714003196,-33.764848677469146,-32.98066550850817,-34.09078017153016
1500,4.5,-1.5,0.1,2,-33.74582513806911,-33.76482941153351,-32.98081821393803,-34.0900195539514
1500,4.5,-1.5,0.1,10,-33.70833072601401,-33.738855678730786,-32.9631428972095,-34.01558653795829
1500,4.5,-1.5,0.55,-1,-33.74214921808708,-33.904952005798506,-33.086923822400905,-34.06993843522509
1500,4.5,-1.5,0.55,2,-33.742177514522574,-33.90502407716218,-33.08757512031527,-34.06827781889144
1500,4.5,-1.5,0.55,10,-33.648111826880736,-33.91508306583812,-33.205429419095985,-33.97585791795948
1500,4.5,-1.5,0.85,-1,-33.726549456263456,-33.95079212777318,-33.128164152642725,-34.058324180184286
1500,4.5,-1.5,0.85,2,-33.72692157940453,-33.9507184359624,-33.12806333257192,-34.0554334669502
1500,4.5,-1.5,0.85,10,-33.672018292221566,-33.977590487011994,-33.238508067261414,-33.962769054341805
1500,4.5,-1.0,0.1,-1,-33.634299080957945,-33.734561380902505,-32.9614555131499,-34.09769643911443
1500,4.5,-1.0,0.1,2,-33.63087001966173,-33.73348556080907,-32.9565267028938,-34.09287118260476
1500,4.5,-1.0,0.1,10,-33.59675819063959,-33.69517967376638,-32.84305982989978,-34.01628699620368
1500,4.5,-1.0,0.55,-1,-33.61799602662254,-33.911724565766654,-33.14631498987393,-34.0618140411417
1500,4.5,-1.0,0.55,2,-33.61818377219454,-33.912471844977766,-33.14412703191604,-34.05554578857442
1500,4.5,-1.0,0.55,10,-33.53283017672662,-33.87519182201223,-33.16426362663063,-33.990248463533455
1500,4.5,-1.0,0.85,-1,-33.5615437537595,-33.98982451332698,-33.26262789911702,-34.05301903735037
1500,4.5,-1.0,0.85,2,-33.56156865957584,-33.99090593752305,-33.26197689595111,-34.04627874215976
1500,4.5,-1.0,0.85,10,-33.47691366798394,-34.00597290287026,-33.367060997095514,-33.97278906411313
1500,4.5,-0.5,0.1,-1,-33.56320433393239,-33.65917103340347,-32.93905326814254,-34.05058424197148
1500,4.5,-0.5,0.1,2,-33.55485025782234,-33.652534393664425,-32.86723434431333,-34.02714001513779
1500,4.5,-0.5,0.1,10,-33.51829879673889,-33.61796979637681,-32.76635393208415,-33.99114241310148
1500,4.5,-0.5,0.55,-1,-33.510103581520426,-33.85580660036618,-33.22462122832509,-34.030020083277385
1500,4.5,-0.5,0.55,2,-33.51116460967289,-33.86026132906294,-33.201795149129495,-34.01566868870081
1500,4.5,-0.5,0.55,10,-33.38957871453111,-33.782311720765236,-33.09492957443631,-33.96077733483205
1500,4.5,-0.5,0.85,-1,-33.402890847317984,-33.963945395122224,-33.41876153878563,-34.008487405272746
1500,4.5,-0.5,0.85,2,-33.40545451141914,-33.9670413598623,-33.413404757719945,-34.00087382637109
1500,4.5,-0.5,0.85,10,-33.23095733381014,-33.919753920473035,-33.48632633049067,-33.971119763291085
1500,4.5,-0.25,0.1,-1,-33.53162160547905,-33.5880374717538,-32.892694969836455,-34.00077739304649
1500,4.5,-0.25,0.1,2,-33.54734214979454,-33.566648626629735,-32.80226976115523,-33.97256684575189
1500,4.5,-0.25,0.1,10,-33.53178321419757,-33.54200237748576,-32.7037325653641,-33.94229828227469
1500,4.5,-0.25,0.55,-1,-33.46914319586327,-33.81802933841695,-33.23488451879898,-33.994350710350396
1500,4.5,-0.25,0.55,2,-33.46803947908543,-33.82072759445938,-33.20956639259405,-33.97759363949092
1500,4.5,-0.25,0.55,10,-33.39876770268586,-33.73489760421371,-33.0042686315666,-33.90603583212324
1500,4.5,-0.25,0.85,-1,-33.29959699497679,-33.935437081546425,-33.52655922084145,-33.985192296002154
1500,4.5,-0.25,0.85,2,-33.299986993791464,-33.9370526513392,-33.523806358388214,-33.97685012129142
1500,4.5,-0.25,0.85,10,-33.318239899590665,-33.89093577784025,-33.371968155514054,-33.89224704415118
1500,4.5,+0.0,0.1,-1,-33.57432525301391,-33.518613976600925,-32.840615498690326,-33.93781746428514
1500,4.5,+0.0,0.1,2,-33.53843092510868,-33.51343702981659,-32.773421161726915,-33.922807640752545
1500,4.5,+0.0,0.1,10,-33.55878755100808,-33.49566246896178,-32.67575735650008,-33.894171676217816
1500,4.5,+0.0,0.55,-1,-33.44830953313485,-33.7717610544465,-33.2191329991138,-33.95114902306541
1500,4.5,+0.0,0.55,2,-33.44403261114684,-33.772353857983376,-33.19363923044197,-33.931207184120844
1500,4.5,+0.0,0.55,10,-33.431115303267525,-33.67067643222949,-32.93913805899472,-33.84067550614041
1500,4.5,+0.0,0.85,-1,-33.24961453357136,-33.911345667907675,-33.61369588350819,-33.94198459690949
1500,4.5,+0.0,0.85,2,-33.25128715252805,-33.914433250828544,-33.614005543070846,-33.93294413596636
1500,4.5,+0.0,0.85,10,-33.218693648463464,-33.82191200268402,-33.37671857721194,-33.856830398411944
1500,4.5,+0.25,0.1,-1,-33.55604843455875,-33.446330855072304,-32.809630023631385,-33.87987507121523
1500,4.5,+0.25,0.1,2,-33.568296248497,-33.44689261473918,-32.71223607264137,-33.8494240190749
1500,4.5,+0.25,0.1,10,-33.53906972687478,-33.42511430135272,-32.685680124132894,-33.84680120300751
1500,4.5,+0.25,0.55,-1,-33.456526638727986,-33.68541905341284,-33.16532847850767,-33.883889680329936
1500,4.5,+0.25,0.55,2,-33.45516063024767,-33.68838296818759,-33.13836895697729,-33.85963159521268
1500,4.5,+0.25,0.55,10,-33.420892492202654,-33.627513099903865,-32.91399498746912,-33.770465195052324
1500,4.5,+0.25,0.85,-1,-33.26593661067168,-33.88601183185166,-33.633675784454056,-33.86423316225669
1500,4.5,+0.25,0.85,2,-33.267236452469874,-33.88905467944347,-33.632672222674756,-33.83596221338238
1500,4.5,+0.25,0.85,10,-33.135982823764294,-33.77143259511491,-33.411168093538954,-33.79385409078042
1500,4.5,+0.5,0.1,-1,-33.58969388899559,-33.37371238362109,-32.74984279450346,-33.80237972545382
1500,4.5,+0.5,0.1,2,-33.5914309902502,-33.37335494592128,-32.66815773464235,-33.77556307262735
1500,4.5,+0.5,0.1,10,-33.60053442703762,-33.36477502320515,-32.63138178678952,-33.766578532333384
1500,4.5,+0.5,0.55,-1,-33.438483751105245,-33.616649918061526,-33.11274754192329,-33.81368205917572
1500,4.5,+0.5,0.55,2,-33.440198217847815,-33.620983076510136,-33.08410293993548,-33.7852671439219
1500,4.5,+0.5,0.55,10,-33.41495750273697,-33.57013657910207,-32.892419429810175,-33.70285234156111
1500,4.5,+0.5,0.85,-1,-33.221234653352155,-33.86651522374757,-33.74242792800666,-33.81719943121963
1500,4.5,+0.5,0.85,2,-33.21950162951007,-33.86726786105528,-33.74503268185112,-33.78691629050555
1500,4.5,+0.5,0.85,10,-33.08647439525994,-33.70025221633925,-33.36427218253184,-33.7035211020665
1500,4.5,+0.75,0.1,-1,-33.58196899524142,-33.30975420396966,-32.75697841374299,-33.75159363078893
1500,4.5,+0.75,0.1,2,-33.57037158667556,-33.309568842901896,-32.696680342171746,-33.73069667167191
1500,4.5,+0.75,0.1,10,-33.564983821330195,-33.294610570675786,-32.67578662387737,-33.72582659634902
1500,4.5,+0.75,0.55,-1,-33.51775463058955,-33.60175574797093,-33.05828961398568,-33.731806757491924
1500,4.5,+0.75,0.55,2,-33.51622949344063,-33.60457554502059,-33.0315146094742,-33.698719086435446
1500,4.5,+0.75,0.55,10,-33.461263598280006,-33.55549151397038,-32.85589087131859,-33.59274687135118
1500,4.5,+0.75,0.85,-1,-33.1690373380646,-33.84989829698628,-33.82767666802224,-33.765350981555244
1500,4.5,+0.75,0.85,2,-33.17174307616141,-33.861978296249156,-33.83917156522068,-33.747774548128206
1500,4.5,+0.75,0.85,10,-33.09628233461276,-33.655464201862785,-33.31999009725561,-33.61704092300835
1500,4.5,+1.0,0.1,-1,-33.571161086345775,-33.24942796156535,-32.764697004129964,-33.70142387799733
1500,4.5,+1.0,0.1,2,-33.56675362595604,-33.249271881382,-32.72688307458297,-33.6841701008893
1500,4.5,+1.0,0.1,10,-33.56625496957661,-33.23858696790542,-32.71492564914069,-33.68395478516121
1500,4.5,+1.0,0.55,-1,-33.52597624869803,-33.56559493103588,-33.03979553399004,-33.67192684280119
1500,4.5,+1.0,0.55,2,-33.50175974386148,-33.543285899109634,-32.942388065643435,-33.580617114874926
1500,4.5,+1.0,0.55,10,-33.49141426471341,-33.52324154139281,-32.86362343306007,-33.534754995245244
1500,4.5,+1.0,0.85,-1,-33.20212903286087,-33.86899819321611,-33.89785101913621,-33.72704847840103
1500,4.5,+1.0,0.85,2,-33.19208293814076,-33.865556229140296,-33.905409283906664,-33.708860279486494
1500,4.5,+1.0,0.85,10,-33.077498441155576,-33.636242458184,-33.33416531452415,-33.5492921741164
1500,5.0,-2.5,0.1,-1,-33.74070832471133,-33.69322332789994,-32.95272506515244,-33.835168836493146
1500,5.0,-2.5,0.1,2,-33.74069538050362,-33.693170692142196,-32.95281873534809,-33.83517790812873
1500,5.0,-2.5,0.1,10,-33.74479277287021,-33.68858425879852,-32.935471514889805,-33.82854661601439
1500,5.0,-2.5,0.55,-1,-33.74914267806969,-33.738040903005015,-32.99329376148697,-33.83996456916563
1500,5.0,-2.5,0.55,2,-33.74990355382679,-33.737471450217136,-32.99329962360161,-33.83959123265578
1500,5.0,-2.5,0.55,10,-33.752370882099754,-33.73423118539827,-32.97797772972495,-33.82812999567325
1500,5.0,-2.5,0.85,-1,-33.744082382609044,-33.74895541857094,-33.012516903779655,-33.840820845627185
1500,5.0,-2.5,0.85,2,-33.743996226068454,-33.748857245522885,-33.00906620908821,-33.838913684103794
